version,description,M,N,K,group_size,BM,BN,BK,warp_tile_m,warp_tile_n,stages,threads,registers_per_thread,smem_bytes,occupancy,cache_mode,median_ms,mean_ms,min_ms,p95_ms,effective_tflops,speedup_vs_previous,speedup_vs_baseline,max_abs_error,rmse,notes
quantize,"GPU symmetric group quantization",4096,4096,4096,32,0,0,0,0,0,0,256,-1,0,-1,preprocess,0.95891201,0.95808709,0.95407999,0.95990402,0,0,0,0,0,""
repack,"CTA tile-contiguous BN128 BK32",4096,4096,4096,32,0,128,32,0,0,0,256,-1,0,-1,preprocess,0.055904001,0.056154538,0.054528002,0.056511998,0,0,0,0,0,""
repack_mma,"lane-native MMA fragments + tile-contiguous scales",4096,4096,4096,32,0,128,32,0,0,0,256,-1,0,-1,preprocess,0.041536,0.04162816,0.039840002,0.042624,0,0,0,0,0,"weights and scales; no allocation in timed region"
end_to_end,"quantize + final-layout repack + fused final GEMM",4096,4096,4096,32,64,128,32,32,64,2,128,-1,0,-1,one-shot,3.5443521,3.5405538,3.511584,3.549536,38.776891,0,0,0,0,"preprocessing is normally amortized for inference weights"
dequant,"materialize packed INT4 B as FP16",4096,4096,4096,32,0,0,0,0,0,0,256,-1,0,-1,baseline-component,0.13878401,0.13871616,0.13776,0.139872,0,0,0,0,0,"separately timed component of dequant + cuBLAS"
cublas_fp16,"cuBLAS FP16 Tensor Core on dequantized B",4096,4096,4096,32,0,0,0,0,0,0,0,-1,0,-1,steady,2.05248,2.0530837,2.017792,2.061856,66.962384,0,0,0,0,"not workload-equivalent: B already materialized"
separate,"dequant kernel + cuBLAS",4096,4096,4096,32,0,0,0,0,0,0,0,-1,0,-1,steady,2.2541759,2.2567399,2.2439361,2.25968,60.97082,0,0,0,0,"includes dequant and GEMM"
final,"group-aware register MMA: TMA g32/g64, cp.async g128",4096,4096,4096,32,64,128,32,32,64,2,128,96,12816,0.41666666,steady,2.222784,2.3307569,2.2181759,2.5313599,61.831897,1,1,0,0,""
final_cold,"group-aware register MMA: TMA g32/g64, cp.async g128",4096,4096,4096,32,64,128,32,32,64,2,128,96,12816,0.41666666,cold-ish,2.3889921,2.3478675,2.2180159,2.563072,57.5301,0.93042755,0.93042755,0,0,"128 MiB cache-disturb kernel before each untimed GEMM event"
quantize,"GPU symmetric group quantization",4096,4096,4096,64,0,0,0,0,0,0,256,-1,0,-1,preprocess,0.573632,0.58482689,0.57027203,0.67900801,0,0,0,0,0,""
repack,"CTA tile-contiguous BN128 BK32",4096,4096,4096,64,0,128,32,0,0,0,256,-1,0,-1,preprocess,0.053824,0.054032788,0.053119998,0.054944001,0,0,0,0,0,""
repack_mma,"lane-native MMA fragments + tile-contiguous scales",4096,4096,4096,64,0,128,32,0,0,0,256,-1,0,-1,preprocess,0.039455999,0.039698683,0.038559999,0.040479999,0,0,0,0,0,"weights and scales; no allocation in timed region"
end_to_end,"quantize + final-layout repack + fused final GEMM",4096,4096,4096,64,64,128,32,32,64,2,128,-1,0,-1,one-shot,2.987232,2.9967468,2.983232,2.9969599,46.008798,0,0,0,0,"preprocessing is normally amortized for inference weights"
dequant,"materialize packed INT4 B as FP16",4096,4096,4096,64,0,0,0,0,0,0,256,-1,0,-1,baseline-component,0.13664,0.13734765,0.134848,0.139488,0,0,0,0,0,"separately timed component of dequant + cuBLAS"
cublas_fp16,"cuBLAS FP16 Tensor Core on dequantized B",4096,4096,4096,64,0,0,0,0,0,0,0,-1,0,-1,steady,2.0604801,2.0608444,2.050144,2.077312,66.702392,0,0,0,0,"not workload-equivalent: B already materialized"
separate,"dequant kernel + cuBLAS",4096,4096,4096,64,0,0,0,0,0,0,0,-1,0,-1,steady,2.2550399,2.2590539,2.24352,2.2609601,60.947459,0,0,0,0,"includes dequant and GEMM"
final,"group-aware register MMA: TMA g32/g64, cp.async g128",4096,4096,4096,64,64,128,32,32,64,2,128,96,12816,0.41666666,steady,2.2387199,2.2380331,2.2089601,2.2419519,61.391758,1,1,0,0,""
final_cold,"group-aware register MMA: TMA g32/g64, cp.async g128",4096,4096,4096,64,64,128,32,32,64,2,128,96,12816,0.41666666,cold-ish,2.229248,2.2294219,2.226944,2.2312961,61.652607,1.004249,1.0042489,0,0,"128 MiB cache-disturb kernel before each untimed GEMM event"
