version,description,M,N,K,group_size,BM,BN,BK,warp_tile_m,warp_tile_n,stages,threads,registers_per_thread,smem_bytes,occupancy,cache_mode,median_ms,mean_ms,min_ms,p95_ms,effective_tflops,speedup_vs_previous,speedup_vs_baseline,max_abs_error,rmse,notes
v09s2,"cp.async 2-stage packed-B pipeline",4096,4096,4096,32,64,128,32,32,64,2,128,93,32768,0.25,steady,4.1612802,4.1253691,3.878624,4.368928,33.028046,1.2993002,57.601688,0,0,""
v09s3,"cp.async 3-stage packed-B pipeline",4096,4096,4096,32,64,128,32,32,64,3,128,93,32768,0.25,steady,4.3346238,4.3214016,4.1838078,4.5832639,31.707239,0.96000953,55.298169,0,0,""
v09s4,"cp.async 4-stage packed-B pipeline",4096,4096,4096,32,64,128,32,32,64,4,128,93,32768,0.25,steady,4.2205119,4.2393312,4.05936,4.5067201,32.564522,1.0270375,56.793291,0,0,""
v10a,"stage2 + A shared stride padding",4096,4096,4096,32,64,128,32,32,64,2,128,93,32768,0.25,steady,3.876128,3.8939774,3.7037439,4.1115842,35.457796,1.0888474,61.839228,0,0,""
v10b,"stage2 + B shared stride padding",4096,4096,4096,32,64,128,32,32,64,2,128,94,32768,0.25,steady,3.1508479,3.1290755,2.961376,3.3856959,43.619672,1.2301857,76.073733,0,0,""
v10c,"stage2 + A/B shared stride padding",4096,4096,4096,32,64,128,32,32,64,2,128,94,32768,0.25,steady,2.968544,2.9605248,2.631712,3.2910399,46.298439,1.0614119,80.745565,0,0,""
v11a,"padding sweep A+8 B+16",4096,4096,4096,32,64,128,32,32,64,2,128,94,32768,0.25,steady,2.88064,2.8514912,2.6558399,3.0628481,47.711256,1.0305154,83.209551,0,0,""
v11b,"padding sweep A+16 B+8",4096,4096,4096,32,64,128,32,32,64,2,128,94,32768,0.25,steady,2.91136,2.8622785,2.7011199,3.018368,47.207818,0.98944823,82.331543,0,0,""
v11c,"padding sweep A+16 B+16",4096,4096,4096,32,64,128,32,32,64,2,128,94,32768,0.25,steady,2.998528,2.9611008,2.7643521,3.1878719,45.835474,0.97092974,79.938144,0,0,""
v11d,"padding sweep A+8 B+24",4096,4096,4096,32,64,128,32,32,64,2,128,94,32768,0.25,steady,2.8381441,2.8535581,2.651648,3.056416,48.425644,1.0565101,84.45546,0,0,""
final,"selected cp.async 2-stage fused kernel",4096,4096,4096,32,64,128,32,32,64,2,128,93,32768,0.25,steady,4.1844478,4.1543908,3.9265921,4.3779202,32.845183,0.67826012,57.282771,0,0,""
final_cold,"selected cp.async 2-stage fused kernel",4096,4096,4096,32,64,128,32,32,64,2,128,93,32768,0.25,cold-ish,4.3293118,4.3380547,3.931232,4.5842242,31.746143,0.96653879,55.366019,0,0,"128 MiB cache-disturb kernel before each untimed GEMM event"
